name,rating,appearances,likeability
Thomas Bezucha,70.10175680019692,3,48.328416163114355
Kevin Willmott,54.51003642506393,4,48.29510401755916
Patrick Read Johnson,73.48778404790733,3,48.29492056616293
Nathan Parker,69.37934672558399,3,48.2583942327941
Howard Hawks,73.19356389057448,3,48.22506043700813
John Boorman,69.69173204276099,3,48.16445673613412
Russ Meyer,49.759488336615405,5,48.12834206028324
Michael Kane,70.3147616230065,3,48.12768953198183
Steve Bloom,69.66594401693891,3,48.09741865484176
Matt Lopez,68.76979302349608,3,48.05825789846661
Adam Mervis,73.1421408225933,3,48.04780709010706
Arthur Laurents,70.88641772695236,3,47.987433764454
Mahesh Manjrekar,73.1167796583629,3,47.92106381287792
Christian Zübert,67.93124902799771,3,47.91913172950258
Riley Stearns,69.42324306473398,3,47.90540132707668
Howard R. Cohen,38.50386257056284,9,47.90349785607428
Justin Lee,44.24563949115755,8,47.88791748440742
Frank Hannah,71.99539904482828,3,47.86404095841153
Alan Bennett,70.13497408587615,3,47.8607321084686
Ken Hughes,60.14070394611368,4,47.81269503322838
Chiho Katsura,74.4862226584012,3,47.79855904322029
Ivan Moffat,57.82159257638714,4,47.78941405153656
Mike Marvin,57.47171487592629,4,47.76586393463014
Allan Moyle,73.980367984574,3,47.74118093919239
T.E.B. Clarke,71.60109456448046,3,47.64963914161798
Arthur Hailey,53.0422081451489,4,47.62011051909165
Mick Davis,67.62716588714498,3,47.61988980837336
Raj Kumar Gupta,70.72294419353186,3,47.5285791946775
Bruce Jay Friedman,68.60773058735418,3,47.50106875416173
Laurie Craig,70.10175680019692,3,47.48604085566808
Rafael Azcona,69.19784690801951,3,47.462947497815925
Evan Spiliotopoulos,70.7545292833888,3,47.44947853507711
William Witney,51.624860712837325,5,47.4475937664093
Robert Kaufman,52.860240498860506,4,47.418821862540476
Michael Carreras,50.667800077879086,5,47.41771068325612
Mike Figgis,51.57620196669288,4,47.39636972342984
Steve Lawson,52.65518678705017,4,47.3613990587923
John Hill,68.99170435314913,3,47.34358237076952
Leon Uris,68.73044240867561,3,47.31362755149571
Eiichiro Oda,69.27832317903234,3,47.30047322601947
George Worthing Yates,55.486587954657196,4,47.2911030218797
Julien Maury,71.16289321609919,3,47.2872287294822
Art Cohn,70.93169113461781,3,47.24211648005231
Ivo Balenovic,64.23986649289024,3,47.204787959986085
Michael Swerdlick,70.47511038389662,3,47.179245185311416
Milton Subotsky,64.20898880728551,3,47.13660442717406
Geoff Rodkey,62.312672711286154,3,47.1350584158308
Sam Levinson,69.24240983509243,3,47.13155252446719
Elaine May,64.20222197450597,3,47.076829596766004
Richard Connell,72.5557758253402,3,47.07405735425817
Gopimohan,70.09801430968318,3,47.05962635029242
Hanif Kureishi,67.25620291875008,3,46.99410641657742
Ken Hixon,69.59208285437757,3,46.98260622076726
W.D. Richter,69.56670196183595,3,46.96934125677344
Arthur A. Ross,70.54651466552377,3,46.966814117950136
Leslye Headland,69.49764193385259,3,46.950498475347366
Rajeev Kaul,63.27842375210745,4,46.948732460356595
Katherine Fugate,66.6152090009339,3,46.91455221759561
Cormac Wibberley,69.09948030992084,3,46.85254292474888
Richard Rothstein,69.51798905715708,3,46.8523329867816
David Loucka,66.67468739023862,3,46.84273838464445
Jace Anderson,47.82725720705886,5,46.79885852197627
Claude Lelouch,54.30019976932344,4,46.78789885392065
Robbie Fox,67.65642832071542,3,46.77616830342204
Robert Nelson Jacobs,67.97649501239326,3,46.66468708961281
Neil LaBute,68.73705078190125,3,46.65635119019778
Cory Goodman,68.10065717654946,3,46.64827767861968
Pan Nalin,69.10455889610436,3,46.64143586411659
Peter Weir,64.33096365261065,3,46.56135214770124
Laurence Stallings,65.02923425087928,3,46.5555613025902
Robert Benton,69.50569827289901,3,46.54998182672418
Tony Giglio,69.8565661709735,3,46.467975018114196
Berne Giler,46.60577703242258,5,46.44695266379739
Bernardo Bertolucci,66.55973862952271,3,46.44610916344678
James Bruner,55.45953029420231,4,46.4113968425238
Neal Jimenez,67.60707655446029,3,46.321576372534416
R. Lee Fleming Jr.,67.6236298064378,3,46.31485593913937
Christian Petzold,68.73705078190125,3,46.303159955788594
Luchino Visconti,67.91286679968562,3,46.260548443025314
W. Peter Iliff,69.78657839056301,3,46.25910042223724
Joseph Conrad,55.40050327518884,4,46.23876790598409
David Chirchirillo,66.00970152959547,3,46.21894329135207
Pat Conroy,66.62726385077245,3,46.2158651011621
Whit Stillman,67.93124902799771,3,46.20781135504353
Subhash Ghai,66.349057812582,3,46.19616071239709
Fernando León de Aranoa,67.99182457991508,3,46.17730127583899
Umesh Mehra,52.29626430096842,4,46.17612598230548
Ennio De Concini,68.73044240867561,3,46.15997279035457
Harry Spalding,43.787733157896284,6,46.138162310852806
Vikram Bhatt,43.545266922751274,6,46.12946309299945
Tinto Brass,45.61727302056115,5,46.12195137772966
Murali Gopy,69.07755278982138,3,46.120050477278085
Melville Shavelson,64.56602654561364,3,46.10582610934911
Ken Friedman,54.41683186900516,4,46.089341378979036
Scott Bindley,52.099875500440206,4,46.064923631348556
Mick Garris,69.05648204711223,3,46.0539614344366
Lynn Shelton,68.36406737140932,3,46.04673565561105
Yunus Sajawal,52.1705790179915,4,46.01495242231983
Edwin Blum,64.42014860549864,3,46.002658214500585
Brian Clemens,61.22305685024703,3,45.98040189080061
Dodie Smith,66.21852723767849,3,45.8329293551396
Andrea Berloff,67.95957532067241,3,45.82754572325321
E.L. Doctorow,67.01313250078776,3,45.77889438618533
Clyde Geronimi,66.79437360843124,3,45.77123185765309
Amy Jump,67.77478814836083,3,45.70710920223627
Alan Parker,66.62726385077245,3,45.64445520761131
Julian Mitchell,67.21268349896465,3,45.62380811195459
Nacho Vigalondo,68.61315784651921,3,45.605722971859244
Ben Wheatley,67.97649501239326,3,45.59974967101121
Robert Duvall,68.73705078190125,3,45.581337626785945
Guillermo Calderón,62.630314529438046,3,45.58031374467372
Chuck Konzelman,52.875086174798334,4,45.51400484137774
Waldemar Young,67.6986407651099,3,45.51358797201529
Matt Johnson,66.30708285368397,3,45.50512288250113
Michael Stewart,67.31063836059043,3,45.470631377289926
David Worth,69.8565661709735,3,45.379015169256824
Jack London,66.68026070192725,3,45.37346474783269
John Turturro,62.7851128438721,3,45.363605243023514
Helen Deutsch,54.402191881715545,4,45.35759593545733
Ajith Kumar,55.11214690562808,4,45.35279037732352
Mario Amendola,56.77490342948977,4,45.2772762944546
Arash Amel,66.00970152959547,3,45.261352115246495
Orville H. Hampton,45.89815574226908,5,45.21315800980002
Jody Savin,66.2385866366608,3,45.17705618208139
David Duncan,45.0357401963568,5,45.167467052307885
Joe Swanberg,66.9060095661242,3,45.06078032244757
Oscar Brodney,53.70424571271866,4,44.97531991849599
Keith Walker,67.43093171561081,3,44.95341110117195
Robert Carson,66.24193478122666,3,44.87414869252307
Shawn Christensen,66.09514438433862,3,44.85810186134254
Lee Frost,58.045844524895806,4,44.81083008291534
Peter Bogdanovich,67.08800495200825,3,44.74262262968434
Mark O'Rowe,65.82633920830904,3,44.694167174449184
Nick Santora,65.20025103170465,3,44.66734627257699
George Bricker,46.36305609986144,5,44.63015078944761
Jay Presson Allen,66.77767987400671,3,44.58188716886848
Kevin Tenney,49.73828330802321,5,44.538719634209535
Neil Cuthbert,67.78593218007593,3,44.52865586449487
Jing Wong,54.48379515908264,4,44.517888329645146
Zeph E. Daniel,63.68782573970896,3,44.48462055542372
Allan Weiss,53.3646599655157,4,44.47133801746335
Jeff Baena,57.808949517581986,3,44.350629589097565
Frank A. Cappello,67.28977161590562,3,44.340218065603196
Jeet,58.2842953750002,4,44.333191162882265
Stefan Betz,51.324846357305724,4,44.32362328983985
M. Rathnam,49.291489868394635,5,44.21933242601136
Kevin Reynolds,64.51174667169124,3,44.207384777612816
Dashiell Hammett,51.644312357595105,4,44.1374507603291
Rumi Jaffery,66.32334894241203,3,44.07557311819317
Simon Wells,65.06145162882316,3,44.062784307599195
Wayne Beach,63.08462914915043,3,44.05817481377233
Harris Goldberg,63.98388733735515,3,44.00348084828347
Alan Rudolph,49.255760891817005,4,43.996644628417044
Andrew Davies,62.51985060052824,3,43.99641200213516
James Hadley Chase,54.821900606038035,4,43.88315693208336
Joseph L. McEveety,51.45277259724128,4,43.82389347101231
Steve Allrich,64.79745346255658,3,43.80187964082976
Jerry Lewis,65.3516035971674,3,43.795834107918715
Oscar Saul,51.89756037846318,4,43.79559777528031
Christopher Crowe,49.84277582093407,4,43.762808498977556
Matthew Chapman,64.37266909148482,3,43.76255443121776
Tim Blake Nelson,65.30298972791338,3,43.74524939175609
John Duigan,62.50273562054826,3,43.67557572272279
Hugh Wilson,61.5234355669135,3,43.67086124710415
Oren Uziel,63.5368039796793,3,43.655419309275864
John William Corrington,66.18715189419062,3,43.65442582236915
Debra Hill,64.94964537675706,3,43.58386003195273
Ronald Millar,65.24636061157643,3,43.579915907900464
A.I. Bezzerides,65.24636061157643,3,43.56193687995818
Lou Rusoff,43.60324795515563,5,43.555909802984274
Brett Haley,64.20898880728551,3,43.555111338432084
Buddy Giovinazzo,50.22653590063976,4,43.52439864543587
Jeff Lowell,64.62986084360507,3,43.46754929126524
Ned Benson,63.0506107860753,3,43.46042910154928
Jonathan Jakubowicz,63.89027040806466,3,43.4157795721293
Adam Simon,64.00236005135793,3,43.38771264425137
Anne K. Black,50.3838771363365,4,43.34957033974406
David D. Osborn,50.190836804147395,4,43.29032830715765
Michael Grais,61.65773433129352,3,43.2826925241766
Josh Stolberg,63.88236371614945,3,43.22497459263739
Casey Affleck,62.51985060052824,3,43.139860864085385
Philip Ridley,60.62040366460534,3,43.11464061433079
Michael Hastings,64.41838005282739,3,43.10072655231078
Vijay Krishna Acharya,65.36301784673843,3,43.07741471522819
James Clavell,63.2535868685789,3,43.06311932301882
George Axelrod,60.11303634412888,3,43.046438885307644
Tushar Hiranandani,64.03926267796575,3,42.97555742283606
Aubrey Wisberg,45.24303576813078,5,42.95418960948583
Amy Holden Jones,64.73282198650224,3,42.945501711282404
Allan Burns,64.2520364612142,3,42.83273119145816
Patrick J. Clifton,63.11203914975816,3,42.73608591950508
Jean-Patrick Manchette,61.60369860498138,3,42.727955589445145
Brian Garfield,63.89729731868976,3,42.72293043143929
Jay Dratler,59.724011997884716,3,42.69398405450198
Andrew Bujalski,61.70412184357447,3,42.680402122435865
Nick Moorcroft,63.812207847534594,3,42.65159255892755
Nigel Balchin,63.317462893814444,3,42.61450496650725
Steven Kostanski,60.84939046114184,3,42.59029442230578
Ian Nelms,61.41729364175134,3,42.57812078493976
Jay Master,63.08322603276641,3,42.54273762951897
Shiraz Ahmed,46.983711170572526,4,42.46957052549008
William Asher,44.44929829851445,5,42.45715362754591
David Lean,62.39241501504847,3,42.43130147756688
James Fritzell,63.322739481704524,3,42.38182232935822
Edward Burns,59.232479053803736,3,42.34605388765443
Hal Dresner,62.3919715809776,3,42.34360263331776
Paul Andrew Williams,62.42996795310102,3,42.33259374065017
Milton Krims,51.324846357305724,4,42.32308007800382
Oxide Chun Pang,58.039274698128445,3,42.30425662534821
James Orr,61.0217402230599,3,42.26797232866569
James Herbert,58.43419182504717,3,42.19075958352537
Glenn Standring,61.99254594051081,3,42.16049028691079
Thom Eberhardt,62.69934961524502,3,42.14605274852316
Robert E. Kent,43.14800028383278,5,42.12754118020645
Pandiraj,61.41729364175134,3,42.11959555917347
Collier Young,62.7472652344696,3,42.02163933380366
Don Michael Paul,60.41127407047037,3,41.998544813673504
Hadi Hajaig,61.40162282572399,3,41.988119721125564
Wesley Strick,61.00830451143289,3,41.89330386706435
Sam Harper,61.43975873494405,3,41.87526744444167
Prashant Pandey,59.870553626038635,3,41.81709667909551
Aleksandr Borodyanskiy,61.55869266992376,3,41.7572904750733
Dan Schaffer,59.99278639404272,3,41.7409921237874
John Swab,49.42928929904231,4,41.73484513357783
Michael Cristofer,61.099600695023334,3,41.644551782599066
Rebecca Miller,61.052302537005886,3,41.63845043886454
Alan Zweibel,59.50627374504749,3,41.584078787322134
Aaron Seltzer,37.595025347569305,6,41.48832599137134
David A. Prior,40.9997026914135,6,41.4517745263205
Quentin Dupieux,59.95643719227026,3,41.42397307575217
Max Catto,57.34991876084487,3,41.41741952319255
Irwin Allen,58.15899126959061,3,41.40572544056995
Tom S. Parker,58.730768745950776,3,41.37325975167878
Gosho Aoyama,58.68034508142219,3,41.32165658018267
Jay Scherick,60.70165310555619,3,41.25163339727325
Tigmanshu Dhulia,60.84839351414187,3,41.24634283679947
Larry Ferguson,58.12794612307661,3,41.2157950208492
Todd Stephens,59.70099070000935,3,41.1794949701492
Michael Curtiz,59.23416261032736,3,41.175159518125035
Ranjeet Bahadur,60.309279882332895,3,41.122533206560206
Aseem Arrora,60.99266616727676,3,41.069565694826906
Zalman King,43.24110726911321,5,41.05044024616882
Maasthi Upparahalli,60.54024275470095,3,41.018726887281865
Adam Leon,56.09839219870107,3,41.0061956275661
Paul Gross,58.252213582404934,3,40.99224192581272
Eric Bernt,58.23450395837485,3,40.895964847109944
Steve Latshaw,44.559227611000146,7,40.89467688086356
Walter Reisch,60.723443393835744,3,40.79232165329445
Cary Murnion,57.94535535692063,3,40.728973936744275
Siby K. Thomas,58.4652271622972,3,40.70025662929996
Ben Ramsey,61.85371596386575,3,40.693994392927316
Joe Dante,60.78824645504281,3,40.61456232298252
K.S. Ravikumar,60.53179566590864,3,40.5926431631603
Joko Anwar,58.96200898017739,3,40.56677139684446
Chris Dowling,53.66810268998806,3,40.46392784795776
Oscar Williams,55.47018599426534,3,40.42425888220663
Bert I. Gordon,37.10847254098196,5,40.383864448947214
George Waggner,53.85942043335153,3,40.321467331860056
Ron Koslow,60.11303634412888,3,40.31942727783459
Edward Rugoff,61.203597972513,3,40.30090315312942
Michael Elliot,58.61790129656725,3,40.29437337941476
Nabil Ayouch,57.67735147954466,3,40.27151842273121
Alain Robbe-Grillet,56.311796980595325,3,40.26592381402419
Cy Endfield,58.33922615786331,3,40.24024008062059
Steve Shagan,58.76863302077205,3,40.21934078324236
Shamim Sarif,57.980911886346234,3,40.136352249109486
Heck Allen,60.8527969031242,3,40.13340652741333
Niven Busch,58.33207978167292,3,40.113014028955675
Stephen Geller,57.320823871109404,3,40.10228571203285
Erik Balling,59.26083732296733,3,40.00187152967745
Avi Nesher,40.475926496974985,5,39.96083588821188
Lou Morheim,59.232479053803736,3,39.93308345060117
Mayo Simon,58.810839376109655,3,39.902143726407694
Stephen Poliakoff,55.1200215758116,3,39.89302940547751
Rand Ravich,57.84996886033741,3,39.881095124040655
Scott Windhauser,50.75661635519835,4,39.87760357363078
Herbert Baker,59.170688486827466,3,39.870651283375196
Roger Corman,50.13816330877718,4,39.80805867305484
Michael Goetz,59.55616353139525,3,39.76530577579226
Busby Berkeley,58.629234340281165,3,39.75001996102752
Sean McGinly,61.099600695023334,3,39.64754566909962
Richard Beattie,41.54460044575115,5,39.60866489104425
Earl Baldwin,57.006768446565616,3,39.602038401816294
Urszula Antoniak,59.620352339913666,3,39.58399333724871
Stanley Donen,56.04457297355172,3,39.56415631088188
Harold Medford,57.64584648708177,3,39.5559476749432
Charles Willeford,58.12804480298431,3,39.5203595672276
Robert Olsen,59.190238173303854,3,39.43380800484272
Gyandev Agnihotri,58.019391534345594,3,39.42904299727814
Karen Leigh Hopkins,58.14224308811481,3,39.2904255190198
Phoebe Ephron,57.73881242170551,3,39.283851058014136
Mickey Rourke,57.830316702920996,3,39.280024140539545
Suzan-Lori Parks,58.730768745950776,3,39.268343803414645
Robert Smith,59.24712000061182,3,39.18828541328794
Catherine Corsini,56.929836243461416,3,39.14474290122513
Hans Bauer,55.45030165499284,3,39.0184209562348
Jonathan Demme,41.67531363725074,5,38.980054964843426
Thomas W. Blackburn,57.72795508160341,3,38.96649414855273
Robert Blees,46.22023202799065,4,38.9610358171541
Trent Haaga,52.09624577936286,3,38.94744118264735
Shin'ya Tsukamoto,54.5169486587477,3,38.892115227787905
Anwar Khan,31.513794564539076,8,38.873552668717096
Catherine Cyran,35.71563383981095,6,38.83514915357418
Craig Rosenberg,57.280875651584374,3,38.828606704003654
Hiroya Oku,57.35602568113717,3,38.81705338426785
Joseph Wambaugh,58.31314227687344,3,38.76532532948119
Howard Dimsdale,56.04457297355172,3,38.74423055640637
Anders Nilsson,57.05424964161239,3,38.71966970950347
Ravi Kapoor,55.2439362167867,3,38.67088114061065
Scott Spencer,57.73193598252695,3,38.656311188220876
Janeen Damian,57.49984020713393,3,38.626461497072604
J. Stephen Maunder,37.816553477446895,6,38.58600429834339
Robert Hardy Andrews,53.98591747490842,3,38.529480191441266
Ed Naha,58.62559847621719,3,38.42203491964453
Bernard Gordon,56.61933997017043,3,38.408666588286934
Jacob Cooney,33.72993874747915,6,38.376305497877404
John Byrum,55.93406210248116,3,38.366218958303776
David Odell,56.29303493213816,3,38.325265988304984
Armyan Bernstein,55.989151439229595,3,38.234008834196885
Neil Breen,39.257967658803565,5,38.23125954781607
Tommy Lee Wallace,54.294994987817816,3,38.20832163770615
A.L. Vijay,57.69503342103915,3,38.16369738750958
Tudor Gates,56.961444386373394,3,38.16122960440036
Derek Jarman,56.546845863366244,3,38.11016162630005
Zoe Lister-Jones,57.07826159522943,3,38.02241410254984
Dennis Hackin,57.29523776549783,3,38.01718083508491
Brian Bird,56.450875109173815,3,38.01309885846751
Bryan Forbes,54.76788540352674,3,38.006505348905876
Sanjay Gupta,56.34417240350196,3,37.953265675436356
Barbara Marshall,55.77809219663594,3,37.71269102160904
Ib Melchior,56.38312195442597,3,37.59801793520549
David Beton,44.97075155987773,4,37.59459742715864
David Schmoeller,56.76446836586109,3,37.54950920138709
Robert Westerby,56.039212917619466,3,37.48566952837381
Dode B. Levenson,55.49047282163072,3,37.471611103861235
Keith W. Strandberg,43.474143274528686,4,37.443845609285106
Ivan Kavanagh,55.371513129864894,3,37.39545120935968
Dhanush,55.044038122327876,3,37.36971161934453
Suseenthiran,55.55072667707967,3,37.366000574418166
Elizabeth Hunter,54.54942428901478,3,37.33625352361538
Robert A. Heinlein,53.78457518577916,3,37.299151251844485
K.V. Anand,54.67547225809928,3,37.269775806889946
Nick Gomez,53.2679801859996,3,37.261912105778336
Marlon Wayans,53.789514403460984,3,37.112515090853364
Howard Rodman,53.40457264111005,3,37.06400477131268
Alex McAulay,54.62987913791014,3,37.0489776861229
Walter Doniger,54.357104893449595,3,36.969303083564455
Dania Pasquini,53.97277320032694,3,36.93769873627868
Ronald M. Cohen,54.481255761048494,3,36.87617221770256
Lillie Hayward,55.010015510224505,3,36.8558677961864
Meir Zarchi,57.34377481928111,3,36.845909720817495
Jay Simms,54.903698867769826,3,36.79614337759939
Daniel Boulanger,51.71923941280137,3,36.76519602140304
George Saunders,54.23354727252095,3,36.75827259111057
Todd Graff,53.832787305341625,3,36.73653323887965
Erik Matti,54.76788540352674,3,36.66974428856752
Earl E. Smith,54.215921908988435,3,36.45009380778671
Kenny Basumatary,51.751475742692364,3,36.36041456976579
André Téchiné,51.35654583795073,3,36.24870596917106
Ray Galton,50.58238140653537,3,36.191481755260746
Mark Rosman,53.51936199739179,3,36.11776157477436
Brian DeLeeuw,54.28692865487045,3,36.05065018226912
Earl Felton,54.5169486587477,3,36.011936299931996
Luke Sparke,49.64342556470646,3,36.00402053378373
Nico Mastorakis,42.90034664636789,4,35.946833548700965
Marguerite Roberts,52.91988372555352,3,35.91637002859612
Ron Cutler,49.420234259472885,3,35.87028500694223
Tom DeSimone,52.68134100141206,3,35.697247970055976
Brittany Wiscombe,42.82808272968925,4,35.67184100573509
Nicole Conn,52.19708848926115,3,35.649345369513306
Thomas Moldestad,51.86245149284552,3,35.57636751623765
Brian Sieve,52.22489737353869,3,35.54473985204746
Michael Winterbottom,51.828240452391654,3,35.51578441069517
Matt Greenhalgh,53.1219925682247,3,35.484437175616534
Adam Marcus,53.24189200672055,3,35.4480116289379
Joel Soisson,51.12716743763167,3,35.37910900891954
Michael Winner,48.3153158223071,3,35.25717809540362
Claudia Myers,51.85073758370926,3,35.11621127351955
Stephan Blinn,53.3737777628189,3,35.043509695106835
Tom Laughlin,53.16786870598455,3,35.00837598298471
Philip MacDonald,52.44622697084037,3,34.93658457347817
Guinevere Turner,49.62981278697463,3,34.92415232332484
Paul Sloan,51.925349592455476,3,34.8971659139922
Brandon Slagle,39.43823971206493,4,34.89443714871886
Jay Dixit,51.59293552506142,3,34.856770079474636
Chester Himes,50.31431861246207,3,34.826628813688124
Erik Jendresen,50.36827533040327,3,34.71950560484637
Ricardo Lee,37.12313435641353,5,34.70263191550261
Conor McMahon,52.26625475149879,3,34.697780527720596
Anil Ravipudi,51.828240452391654,3,34.62557463310685
Cheh Chang,50.90784875849236,3,34.60098700956538
Mitch Davis,52.014030883419395,3,34.495547214383365
Sacha Bennett,50.33615891943812,3,34.49483574951242
Le-Van Kiet,53.26850206249834,3,34.45215116988198
Gautham Vasudev Menon,49.81263370455064,3,34.442864796444425
Daniel Myrick,48.59794443956687,3,34.35171949084017
Edward Bernds,48.19531138987945,3,34.3367239832634
Satyanand,39.90907895909151,4,34.33031791036863
Keigo Higashino,48.536324354542444,3,34.3041282580271
Howard B. Kreitsek,50.59370280462237,3,34.294840597916874
Pierre Schoendoerffer,50.22653590063976,3,34.28869138897403
Lawrence Riggins,50.96376904444704,3,34.27274370107963
Kevin Alyn Elders,51.925349592455476,3,34.23668637118942
Herbert J. Leder,50.74432774142363,3,34.12482430712119
Dolph Lundgren,50.397868307698964,3,34.076237674264924
Vishal Dadlani,39.17048758789202,4,34.048687520338916
Joseph Landon,50.16595623297774,3,34.03809383284589
Paul A. Birkett,47.32588765447792,3,34.018605008747684
Gerry Anderson,49.54025217227035,3,34.009553824380426
Arne Olsen,50.30066397963593,3,33.959537884653
K. Selvaraghavan,49.39972051021418,3,33.95180244327094
Larry Fessenden,50.25773323527741,3,33.88439721945346
Adriano Bolzoni,49.23252714160569,3,33.81063218034095
Rick Sloane,28.506261989781027,8,33.78293039410956
Rob Hedden,49.64342556470646,3,33.780483912707595
Jim Agnew,50.429045546650414,3,33.74682662550514
Lester Cole,48.75681289545747,3,33.686309614349526
Robert N. Bradbury,39.70443028034611,4,33.474880532778464
Sajid Nadiadwala,44.66712264854643,3,33.402418541051574
Bruno Dumont,48.64577574106933,3,33.37947535003627
William D. Wittliff,47.97146844085924,3,33.34986927150512
Thomas J. Churchill,38.88805318778194,5,33.29469733732862
Stuart Gibbs,47.80717658478954,3,33.290590964486206
Kenny Yakkel,47.80717658478954,3,33.1967469044772
Andrew Jones,23.858259181973864,11,33.15800254790448
John Lyde,41.47080662408168,4,33.13261211587336
Arthur C. Pierce,39.10212221360772,4,33.023632517887194
Hans Jacoby,49.03431130291703,3,32.958240304899164
Jeff Lieberman,47.62424817697977,3,32.91971583037493
Alvin L. Fast,49.07462064738421,3,32.83438222739786
Kim Fuller,49.951003659109624,3,32.82183287662322
Carroll Young,47.21805285169517,3,32.76475237890383
Damian Lee,48.80984668090385,3,32.65805602969577
James Booth,46.24030289265248,3,32.56547449758637
Donald Hamilton,47.799898709981974,3,32.53034958324908
Peter Sauder,48.230018878835146,3,32.52738796088356
Tom Six,49.563642064955616,3,32.51692548568283
Menahem Golan,36.768812252632095,4,32.50400163979665
Susi Ganesan,44.32952550523845,3,32.47739689296977
Mark Jones,47.956883081436395,3,32.38794108543792
Philippe Martinez,38.916996542201886,4,32.3349095930281
Joany Kane,46.472360052082394,3,32.29743373070695
Cam Cannon,49.2580641095071,3,32.11320450629424
Ray Taylor,48.536324354542444,3,32.022489758302
David Keith Miller,34.261212845259394,5,31.987040119757182
Amir Shervan,40.7678286700872,4,31.9579949705857
Herb Meadow,47.217657012658385,3,31.89739387714853
Max Julien,47.4310286037921,3,31.844356575479424
Jamaa Fanaka,39.21716656920418,4,31.706527357599022
James Gordon White,31.815140517702325,5,31.576903010052288
Chris Hyde,28.321796643826758,8,31.470315182288406
Robert Vincent O'Neil,46.983711170572526,3,31.372038633230247
Scotty Mullen,26.07921905617206,7,31.342116879471632
Chris Fisher,47.46787032197783,3,31.314760959301406
Theodore Gershuny,44.341762598912766,3,31.285851484328564
Rishabh Purohit,44.645809689457565,3,31.21417025463094
Lou Breslow,45.616570069728255,3,31.198852428522592
Rene Perez,36.381122689011036,6,31.19119486614377
Greydon Clark,32.91440765629637,5,31.17239192421141
Michael Winnick,46.265079716671266,3,31.11541593399298
Saul A. Goodkind,46.14199598605392,3,31.081882127469118
Bill Bennett,45.638633348301106,3,30.848746004363637
John Ducey,44.91421059674077,3,30.587668081901604
André G. Brunelin,45.93688226567831,3,30.553208699860026
Aurania Rouverol,44.11931239035471,3,30.535575506107403
William Grefé,29.24226967264395,5,30.532621308426506
T.C. Christensen,44.610644361250834,3,30.418027638443615
Tom Ropelewski,44.18271976856503,3,30.32535125774945
Greg Mellott,36.88879454113936,4,30.207344706659494
Ravi Shankar Jaiswal,42.718699298597414,3,30.018654696589923
Jean-Claude Brisseau,43.442217557710286,3,30.018102998044544
Mark Hanna,43.06251685610281,3,29.875549965503424
Umberto Lenzi,42.54046101465655,3,29.846777056531884
Robert Hill,45.888765078077626,3,29.81297256831958
Tim Doiron,43.86129445987847,3,29.70687395405074
Louis L'Amour,44.2153656476028,3,29.56569350344153
Michael Thomas Montgomery,42.83827869278448,3,29.50653840842394
Chris Lofing,41.79956641016335,3,29.44091869334545
Martin Rackin,43.303672867183344,3,29.417423250122436
Tulsi Ramsay,44.32153034980889,3,29.41360409998041
László Görög,42.39878612125255,3,29.368753177888966
Darshan Thoogudeep,43.391581201487085,3,29.326930922293514
Jason Faller,43.05131648626266,3,29.190671255601867
David McGillivray,42.79100166772166,3,29.17572193678421
Arjun,40.86968139766288,3,29.126496128931166
Luigi Cozzi,43.12212071726056,3,28.978883327221425
Kona Venkat,43.73772921504273,3,28.868603129453387
Stephen Kandel,42.54046101465655,3,28.85786532928905
Craig Clyde,43.95847638181177,3,28.64954685071162
Jon Carlo,42.665438080759074,3,28.559718559071115
Jed Elinoff,42.038057363143835,3,28.327222502699456
X. Jo,37.4382968658026,3,28.244304986739003
Oscar Millard,42.01839275271877,3,28.106516789869126
Rick Jacobson,42.00597547782854,3,28.034181711709646
Fred Olen Ray,31.889864063898262,4,27.883206378671
Brett Bentman,33.49719734820108,5,27.852050731716563
William Malone,39.90263465536709,3,27.68828893894449
Mauro Borrelli,38.68342956229997,3,27.638948198613765
Arthur Marks,41.051926829985796,3,27.609214328338858
Andy Ruben,38.81408570653844,3,27.53318232672402
Harley Wallen,39.14781636694586,3,27.502893548336193
Dharmendra,31.148059229246915,4,27.41332538536207
Ferd Sebastian,38.286414913190896,3,27.352066720747693
Curt Allen,40.15035334724624,3,27.253514381838574
Charles B. Pierce,38.286414913190896,3,27.14104654520843
Jackson Barr,40.78992698853595,3,27.09862186509058
Don Schain,30.951916125298503,4,27.07790731732202
Michael Vickerman,37.929255569394485,3,26.97043260313569
Richard Lowry,41.025521330161375,3,26.96281315347047
Michael Baumgarten,33.1817032865053,4,26.90996241509921
Steven Seagal,38.424385162980016,3,26.909439444024805
Michael Hurst,39.321940417903775,3,26.90101112334486
Phillip J. Roth,30.942023344146197,4,26.896191814669077
Thomas Ian Griffith,37.284621625938065,3,26.778063023347887
Upi Avianto,38.64347468653602,3,26.684747457438682
Mickey Keating,39.30570779733216,3,26.65273952640436
Aben Kandel,39.43565748897296,3,26.56326968037658
Alan Horsnail,38.76339634366785,3,26.4608557016441
Don Martin,36.7346746379471,3,26.45317243539573
Sax Rohmer,38.718645534627996,3,26.312462687307878
R.J. Robertson,38.33782545319583,3,26.293396976200462
Håkan Nesser,39.02151528900509,3,26.186629364516815
Chris Stokes,38.911847198797894,3,26.088810602941606
William C. Martell,27.04165876433371,5,25.98088937483444
